t_ms,ax,ay,az,norm,dnorm,energy,impact
792.650,0.07959,-0.99561,-0.24097,1.02744,0.00017,0.00026,0
794.472,0.08130,-0.99536,-0.23901,1.02688,0.00056,0.00025,0
796.239,0.08496,-0.99561,-0.23877,1.02736,0.00048,0.00021,0
797.974,0.08154,-0.99438,-0.24243,1.02675,0.00060,0.00021,0
799.774,0.08105,-0.99976,-0.24438,1.03238,0.00562,0.00024,0
801.528,0.07983,-0.99951,-0.24438,1.03205,0.00033,0.00021,0
803.079,0.08057,-0.99780,-0.23926,1.02925,0.00280,0.00022,0
804.612,0.08154,-0.99756,-0.24438,1.03029,0.00104,0.00018,0
806.153,0.08252,-0.99658,-0.24585,1.02977,0.00052,0.00018,0
807.717,0.08081,-1.00049,-0.24634,1.03353,0.00376,0.00019,0
809.273,0.08325,-0.99585,-0.24805,1.02965,0.00388,0.00020,0
810.871,0.08081,-0.99829,-0.24536,1.03117,0.00153,0.00019,0
812.409,0.08154,-1.00195,-0.23755,1.03295,0.00178,0.00017,0
813.938,0.07739,-0.99683,-0.23901,1.02800,0.00495,0.00019,0
815.489,0.07593,-1.00439,-0.23779,1.03495,0.00695,0.00022,0
817.000,0.07495,-0.99634,-0.24365,1.02843,0.00652,0.00026,0
818.797,0.07935,-1.00024,-0.23755,1.03112,0.00269,0.00027,0
820.519,0.08057,-0.99878,-0.24219,1.03088,0.00025,0.00027,0
822.340,0.08643,-0.99805,-0.24341,1.03093,0.00005,0.00027,0
824.051,0.08203,-0.99438,-0.23486,1.02503,0.00590,0.00029,0
825.827,0.08081,-1.00342,-0.23608,1.03398,0.00895,0.00036,0
827.540,0.08252,-0.99023,-0.24463,1.02334,0.01064,0.00047,0
829.086,0.07983,-0.99146,-0.24390,1.02413,0.00079,0.00047,0
830.602,0.08203,-0.99512,-0.23828,1.02653,0.00240,0.00046,0
832.225,0.07910,-0.99072,-0.23633,1.02159,0.00494,0.00046,0
833.754,0.07886,-0.99438,-0.23730,1.02535,0.00376,0.00047,0
835.315,0.08374,-0.99878,-0.23682,1.02988,0.00454,0.00049,0
836.839,0.07373,-0.99902,-0.24707,1.03176,0.00188,0.00050,0
838.358,0.08179,-0.99683,-0.23242,1.02683,0.00493,0.00052,0
839.895,0.07935,-0.99780,-0.24097,1.02955,0.00272,0.00050,0
841.459,0.07910,-0.99756,-0.23218,1.02727,0.00228,0.00050,0
843.001,0.07812,-0.99561,-0.23950,1.02698,0.00029,0.00049,0
844.655,0.08008,-0.99780,-0.23804,1.02892,0.00194,0.00050,0
846.574,0.07983,-0.99609,-0.23755,1.02713,0.00179,0.00050,0
848.340,0.07959,-0.99438,-0.24316,1.02677,0.00036,0.00048,0
850.157,0.07788,-0.99487,-0.24121,1.02665,0.00012,0.00047,0
851.945,0.08057,-0.99731,-0.24438,1.02998,0.00332,0.00048,0
853.708,0.07544,-0.99731,-0.23169,1.02665,0.00333,0.00049,0
855.467,0.08057,-0.99805,-0.23804,1.02920,0.00255,0.00047,0
857.040,0.07910,-0.99805,-0.24121,1.02982,0.00063,0.00042,0
858.597,0.08179,-1.00220,-0.24194,1.03423,0.00440,0.00040,0
860.154,0.08643,-1.00098,-0.23755,1.03240,0.00183,0.00039,0
861.728,0.08105,-0.99585,-0.24146,1.02790,0.00450,0.00041,0
863.390,0.07446,-0.99585,-0.23779,1.02655,0.00135,0.00042,0
864.964,0.07568,-0.99658,-0.24658,1.02942,0.00287,0.00039,0
866.492,0.07495,-0.99731,-0.24268,1.02915,0.00027,0.00031,0
868.075,0.07886,-0.99487,-0.23755,1.02588,0.00327,0.00021,0
869.629,0.07617,-0.99463,-0.24438,1.02704,0.00117,0.00021,0
871.182,0.08350,-0.99756,-0.23389,1.02801,0.00097,0.00020,0
872.797,0.08130,-0.99658,-0.24487,1.02944,0.00143,0.00018,0
874.528,0.08057,-0.99731,-0.23975,1.02889,0.00056,0.00017,0
876.323,0.08008,-0.99512,-0.24561,1.02810,0.00078,0.00015,0
878.103,0.07690,-0.99878,-0.24268,1.03071,0.00261,0.00015,0
879.837,0.07935,-0.99658,-0.24121,1.02842,0.00229,0.00013,0
881.644,0.08130,-0.99902,-0.24194,1.03111,0.00269,0.00013,0
883.144,0.07935,-0.99561,-0.23486,1.02601,0.00511,0.00015,0
884.625,0.08032,-0.99878,-0.24170,1.03074,0.00474,0.00017,0
886.107,0.07642,-0.99561,-0.24780,1.02882,0.00192,0.00017,0
887.610,0.07812,-0.99609,-0.24121,1.02786,0.00097,0.00017,0
889.114,0.07544,-0.99731,-0.23682,1.02782,0.00004,0.00017,0
890.613,0.08008,-0.99316,-0.24072,1.02505,0.00276,0.00018,0
892.125,0.08032,-0.99927,-0.22925,1.02837,0.00332,0.00018,0
893.641,0.08081,-0.99756,-0.23584,1.02824,0.00013,0.00017,0
895.139,0.08228,-0.99683,-0.24463,1.02970,0.00146,0.00016,0
896.641,0.08276,-1.00073,-0.24390,1.03334,0.00365,0.00018,0
898.416,0.07690,-0.99829,-0.24048,1.02972,0.00362,0.00017,0
900.223,0.07886,-0.99854,-0.24658,1.03155,0.00183,0.00017,0
902.023,0.07764,-0.99487,-0.24097,1.02658,0.00497,0.00017,0
903.677,0.07910,-0.99341,-0.23730,1.02442,0.00216,0.00018,0
905.462,0.07788,-0.99707,-0.23901,1.02827,0.00385,0.00018,0
907.032,0.07739,-0.99536,-0.24487,1.02796,0.00031,0.00018,0
908.527,0.07471,-0.99854,-0.24048,1.02980,0.00184,0.00018,0
910.013,0.08008,-1.00098,-0.24219,1.03297,0.00317,0.00018,0
911.515,0.07812,-0.99878,-0.24438,1.03121,0.00176,0.00019,0
913.019,0.07983,-0.99463,-0.24854,1.02831,0.00289,0.00019,0
914.509,0.08301,-0.99731,-0.23950,1.02902,0.00071,0.00019,0
916.025,0.07910,-0.99048,-0.24194,1.02266,0.00636,0.00023,0
917.529,0.08423,-0.99219,-0.23901,1.02404,0.00138,0.00023,0
919.036,0.07593,-0.99438,-0.24341,1.02655,0.00251,0.00023,0
920.528,0.07910,-0.99683,-0.23950,1.02824,0.00169,0.00022,0
922.011,0.07324,-0.99341,-0.23877,1.02432,0.00392,0.00021,0
923.500,0.07593,-0.99829,-0.23340,1.02802,0.00370,0.00021,0
924.986,0.08252,-0.99902,-0.23999,1.03075,0.00273,0.00021,0
926.485,0.08350,-0.99854,-0.23389,1.02895,0.00180,0.00021,0
928.065,0.08350,-0.99463,-0.23608,1.02567,0.00329,0.00022,0
929.912,0.07959,-0.99731,-0.23877,1.02858,0.00291,0.00022,0
931.790,0.08545,-1.00024,-0.24756,1.03396,0.00538,0.00024,0
933.503,0.08447,-0.99536,-0.23120,1.02535,0.00862,0.00032,0
935.232,0.08472,-0.99683,-0.24341,1.02961,0.00426,0.00033,0
936.910,0.07397,-0.99951,-0.23950,1.03046,0.00086,0.00032,0
938.417,0.07690,-0.99146,-0.23560,1.02196,0.00850,0.00038,0
939.917,0.08374,-0.99829,-0.23218,1.02835,0.00639,0.00042,0
941.421,0.08228,-0.99585,-0.23584,1.02670,0.00165,0.00039,0
942.930,0.07812,-0.99438,-0.24121,1.02620,0.00050,0.00039,0
944.426,0.07861,-0.99780,-0.24023,1.02932,0.00312,0.00038,0
945.912,0.08130,-0.99902,-0.23950,1.03054,0.00122,0.00039,0
947.398,0.07959,-0.99243,-0.25000,1.02653,0.00402,0.00040,0
948.900,0.07397,-0.99292,-0.23462,1.02294,0.00358,0.00040,0
950.393,0.08203,-0.99951,-0.23584,1.03023,0.00729,0.00045,0
951.891,0.07983,-1.00269,-0.24390,1.03501,0.00478,0.00047,0
953.384,0.08032,-0.99805,-0.23584,1.02867,0.00633,0.00050,0
954.896,0.08252,-0.99121,-0.23975,1.02313,0.00555,0.00050,0
956.399,0.07520,-0.99683,-0.24731,1.02980,0.00667,0.00054,0
957.880,0.07959,-0.99609,-0.24072,1.02785,0.00194,0.00054,0
959.389,0.07446,-1.00024,-0.23901,1.03110,0.00324,0.00054,0
960.885,0.07935,-0.99756,-0.23804,1.02863,0.00247,0.00053,0
962.390,0.08447,-0.99512,-0.23706,1.02645,0.00218,0.00052,0
963.933,0.07666,-0.99463,-0.24023,1.02610,0.00035,0.00052,0
965.669,0.07861,-0.99414,-0.23901,1.02549,0.00061,0.00051,0
967.436,0.07812,-0.99365,-0.24268,1.02584,0.00035,0.00050,0
969.143,0.08154,-0.99585,-0.23560,1.02658,0.00075,0.00050,0
970.853,0.08716,-0.99683,-0.23657,1.02821,0.00163,0.00047,0
972.863,0.07935,-0.99829,-0.24292,1.03048,0.00227,0.00040,0
974.349,0.08276,-0.99609,-0.24243,1.02851,0.00197,0.00039,0
975.842,0.08057,-0.99341,-0.24585,1.02654,0.00196,0.00039,0
977.328,0.08398,-0.99194,-0.24707,1.02569,0.00085,0.00032,0
978.816,0.08374,-0.99854,-0.24170,1.03078,0.00508,0.00030,0
980.311,0.07642,-0.99634,-0.24487,1.02883,0.00195,0.00030,0
981.793,0.07666,-0.99536,-0.24414,1.02773,0.00110,0.00030,0
983.285,0.07715,-0.99219,-0.25098,1.02634,0.00139,0.00030,0
984.787,0.07910,-0.99097,-0.24097,1.02291,0.00344,0.00031,0
986.275,0.07642,-0.99829,-0.24658,1.03113,0.00822,0.00036,0
987.790,0.07983,-0.99756,-0.24829,1.03109,0.00004,0.00035,0
989.290,0.08398,-1.00220,-0.24536,1.03521,0.00412,0.00031,0
990.805,0.07373,-0.99316,-0.23560,1.02338,0.01182,0.00043,0
992.316,0.07593,-0.99658,-0.23291,1.02625,0.00286,0.00040,0
993.814,0.07935,-0.99951,-0.24683,1.03259,0.00634,0.00040,0
995.328,0.08105,-0.99585,-0.23926,1.02739,0.00520,0.00039,0
997.034,0.07617,-0.99243,-0.23682,1.02313,0.00426,0.00040,0
998.860,0.08398,-0.99927,-0.23608,1.03021,0.00707,0.00044,0
1000.490,0.08447,-0.99219,-0.23242,1.02254,0.00766,0.00049,0
1002.209,0.08154,-0.99585,-0.24170,1.02800,0.00546,0.00052,0
1004.034,0.07910,-0.99097,-0.23535,1.02160,0.00640,0.00056,0
1005.590,0.08032,-0.99731,-0.24683,1.03054,0.00894,0.00064,0
1007.082,0.08008,-0.99219,-0.24463,1.02503,0.00551,0.00067,0
1008.565,0.07617,-1.00317,-0.23926,1.03412,0.00909,0.00075,0
1010.054,0.07471,-0.99731,-0.24414,1.02948,0.00464,0.00077,0
1011.539,0.07861,-0.99805,-0.24243,1.03007,0.00060,0.00077,0
1013.029,0.07983,-0.99512,-0.24561,1.02808,0.00199,0.00077,0
1014.529,0.07886,-0.99927,-0.23462,1.02947,0.00138,0.00076,0
1016.015,0.08032,-1.00244,-0.24121,1.03418,0.00471,0.00078,0
1017.512,0.07104,-0.99878,-0.23975,1.02960,0.00457,0.00078,0
1019.007,0.07959,-0.99243,-0.23584,1.02317,0.00644,0.00082,0
1020.493,0.08130,-0.99731,-0.23682,1.02826,0.00510,0.00084,0
1021.970,0.08057,-0.99683,-0.23877,1.02818,0.00008,0.00084,0
1023.445,0.07520,-0.99756,-0.24194,1.02923,0.00104,0.00083,0
1024.928,0.07861,-1.00195,-0.24683,1.03490,0.00567,0.00079,0
1026.406,0.07812,-0.99390,-0.24878,1.02753,0.00736,0.00085,0
1027.945,0.07935,-0.99805,-0.23950,1.02944,0.00191,0.00084,0
1029.783,0.07642,-0.99487,-0.24121,1.02654,0.00290,0.00070,0
1031.569,0.07715,-0.99829,-0.24658,1.03118,0.00464,0.00072,0
1033.289,0.08789,-0.99463,-0.23877,1.02666,0.00453,0.00070,0
1035.103,0.08179,-0.99805,-0.24316,1.03049,0.00384,0.00069,0
1036.687,0.07959,-1.00146,-0.24146,1.03323,0.00274,0.00067,0
1038.204,0.08081,-0.99854,-0.23315,1.02857,0.00466,0.00065,0
1039.708,0.08032,-0.99512,-0.24438,1.02783,0.00074,0.00059,0
1041.202,0.08032,-0.99097,-0.23462,1.02152,0.00630,0.00060,0
1042.698,0.07812,-0.99634,-0.24414,1.02878,0.00726,0.00061,0
1044.192,0.08154,-0.99731,-0.25244,1.03199,0.00321,0.00054,0
1045.702,0.08179,-0.99756,-0.23950,1.02916,0.00283,0.00052,0
1047.188,0.08423,-0.99390,-0.24072,1.02610,0.00307,0.00044,0
1048.677,0.07690,-0.99463,-0.24487,1.02721,0.00112,0.00042,0
1050.165,0.07910,-1.00122,-0.24438,1.03365,0.00643,0.00047,0
1051.658,0.07593,-0.99902,-0.23779,1.02974,0.00391,0.00048,0
1053.150,0.07715,-0.99878,-0.23633,1.02925,0.00048,0.00047,0
1054.636,0.07886,-0.99829,-0.24438,1.03079,0.00154,0.00045,0
1056.144,0.08130,-0.99854,-0.24707,1.03186,0.00107,0.00044,0
1057.623,0.07910,-0.99292,-0.24219,1.02509,0.00677,0.00044,0
1059.109,0.07666,-0.99756,-0.24854,1.03091,0.00582,0.00045,0
1060.592,0.07617,-1.00146,-0.24194,1.03309,0.00218,0.00045,0
1062.097,0.07422,-0.99658,-0.24805,1.02967,0.00342,0.00046,0
1063.604,0.07739,-0.99854,-0.24194,1.03034,0.00067,0.00043,0
1065.441,0.08569,-0.99805,-0.23730,1.02944,0.00090,0.00038,0
1067.154,0.08350,-0.99512,-0.23975,1.02699,0.00245,0.00038,0
1068.923,0.08276,-0.99658,-0.24097,1.02864,0.00165,0.00037,0
1070.592,0.08374,-0.99243,-0.24365,1.02533,0.00331,0.00036,0
1072.367,0.07861,-0.99365,-0.24463,1.02634,0.00101,0.00034,0
1073.854,0.07617,-0.99561,-0.24268,1.02758,0.00124,0.00033,0
1075.339,0.07812,-0.99707,-0.24170,1.02892,0.00134,0.00033,0
1076.896,0.08423,-0.99805,-0.23755,1.02938,0.00046,0.00030,0
1078.388,0.07642,-0.99976,-0.24341,1.03179,0.00241,0.00031,0
1079.890,0.08008,-1.00122,-0.25171,1.03548,0.00368,0.00028,0
1081.405,0.07935,-0.99634,-0.23926,1.02773,0.00775,0.00029,0
1082.903,0.08008,-0.99658,-0.23462,1.02695,0.00078,0.00028,0
1084.404,0.07812,-0.99829,-0.23633,1.02885,0.00190,0.00028,0
1085.895,0.08472,-0.99292,-0.24121,1.02530,0.00355,0.00028,0
1087.395,0.07520,-0.99707,-0.24243,1.02887,0.00357,0.00029,0
1088.878,0.07837,-1.00024,-0.24365,1.03247,0.00360,0.00026,0
1090.364,0.08081,-1.00171,-0.23975,1.03316,0.00069,0.00025,0
1091.880,0.07495,-0.99658,-0.23657,1.02701,0.00615,0.00029,0
1093.377,0.08179,-0.99829,-0.24097,1.03021,0.00320,0.00029,0
1094.902,0.08179,-0.99756,-0.23291,1.02765,0.00257,0.00030,0
1096.477,0.08008,-0.99512,-0.24170,1.02718,0.00047,0.00025,0
1098.311,0.08228,-0.99512,-0.24292,1.02764,0.00046,0.00022,0
1100.042,0.07910,-0.99536,-0.24854,1.02897,0.00133,0.00022,0
1101.864,0.07935,-0.99487,-0.24414,1.02746,0.00151,0.00021,0
1103.515,0.07959,-0.99683,-0.23608,1.02749,0.00003,0.00021,0
1105.208,0.08350,-0.99976,-0.24072,1.03171,0.00422,0.00022,0
1106.748,0.08252,-0.99634,-0.23315,1.02658,0.00514,0.00024,0
1108.341,0.08130,-0.99561,-0.24707,1.02902,0.00244,0.00025,0
1109.918,0.07861,-0.99341,-0.24243,1.02558,0.00344,0.00025,0
1111.437,0.07300,-0.99731,-0.24170,1.02878,0.00320,0.00026,0
1112.998,0.07983,-1.00049,-0.24316,1.03270,0.00393,0.00027,0
1114.536,0.07959,-0.99976,-0.24243,1.03180,0.00090,0.00027,0
1116.084,0.08032,-0.99512,-0.24121,1.02708,0.00472,0.00029,0
1117.608,0.07642,-0.99927,-0.23779,1.03001,0.00293,0.00030,0
1119.156,0.07837,-0.99365,-0.24634,1.02673,0.00328,0.00029,0
1120.699,0.07642,-0.99487,-0.24512,1.02747,0.00074,0.00023,0
1122.216,0.07886,-0.99561,-0.24121,1.02744,0.00003,0.00023,0
1123.745,0.08008,-0.99170,-0.24878,1.02556,0.00188,0.00023,0
1125.260,0.07544,-0.99463,-0.24609,1.02739,0.00184,0.00022,0
1126.793,0.07520,-0.99341,-0.24414,1.02573,0.00167,0.00021,0
1128.385,0.08423,-0.99902,-0.24707,1.03256,0.00683,0.00025,0
1130.146,0.08374,-0.99292,-0.23779,1.02443,0.00814,0.00031,0
1131.913,0.08154,-0.99292,-0.24390,1.02568,0.00126,0.00028,0
1133.833,0.07959,-1.00024,-0.24390,1.03262,0.00694,0.00031,0
1135.481,0.08350,-1.00146,-0.24438,1.03423,0.00161,0.00031,0
1137.210,0.07837,-0.99878,-0.24048,1.03031,0.00392,0.00033,0
1138.774,0.08301,-0.99609,-0.23633,1.02710,0.00320,0.00034,0
1140.313,0.07788,-0.99707,-0.24390,1.02942,0.00231,0.00034,0
1141.851,0.07886,-0.99878,-0.23975,1.03017,0.00076,0.00034,0
1143.389,0.07788,-0.99829,-0.24194,1.03014,0.00003,0.00034,0
1144.918,0.08057,-0.99414,-0.24487,1.02702,0.00312,0.00033,0
1146.442,0.07520,-0.99854,-0.24512,1.03093,0.00391,0.00032,0
1147.982,0.07837,-0.99609,-0.23779,1.02708,0.00385,0.00033,0
1149.503,0.08179,-0.99707,-0.23608,1.02790,0.00082,0.00032,0
1151.040,0.08130,-0.99951,-0.23267,1.02945,0.00155,0.00031,0
1152.606,0.08179,-0.99683,-0.23389,1.02716,0.00229,0.00030,0
1154.141,0.08252,-1.00073,-0.24365,1.03327,0.00611,0.00033,0
1155.692,0.08423,-0.99951,-0.24463,1.03245,0.00081,0.00031,0
1157.244,0.07495,-0.99658,-0.23975,1.02775,0.00470,0.00033,0
1158.780,0.07642,-0.99487,-0.23999,1.02626,0.00149,0.00032,0
1160.333,0.07739,-0.99951,-0.23804,1.03038,0.00412,0.00033,0
1161.856,0.07910,-0.99756,-0.24316,1.02981,0.00057,0.00033,0
1163.432,0.07910,-0.99634,-0.23389,1.02647,0.00334,0.00034,0
1165.041,0.07617,-0.99756,-0.23877,1.02856,0.00209,0.00034,0
1166.837,0.08203,-0.99683,-0.24072,1.02876,0.00020,0.00034,0
1168.532,0.07959,-0.99634,-0.24756,1.02971,0.00096,0.00029,0
1170.259,0.08276,-0.99829,-0.23730,1.02944,0.00027,0.00023,0
1171.957,0.08179,-0.99316,-0.23706,1.02433,0.00511,0.00025,0
1173.789,0.08447,-0.99292,-0.24463,1.02609,0.00176,0.00021,0
1175.363,0.08325,-0.99536,-0.24170,1.02766,0.00157,0.00021,0
1176.886,0.08203,-0.99243,-0.24097,1.02456,0.00311,0.00020,0
1178.395,0.07861,-0.99585,-0.23926,1.02720,0.00264,0.00020,0
1179.938,0.08008,-0.99561,-0.24146,1.02759,0.00039,0.00019,0
1181.473,0.07739,-0.99805,-0.23926,1.02924,0.00165,0.00020,0
1183.103,0.07812,-0.99878,-0.24585,1.03155,0.00232,0.00020,0
1184.646,0.08057,-0.99731,-0.24805,1.03085,0.00070,0.00019,0
1186.170,0.07935,-0.99634,-0.24634,1.02940,0.00145,0.00018,0
1187.705,0.07617,-0.99634,-0.23511,1.02653,0.00287,0.00017,0
1189.224,0.07568,-0.99292,-0.23267,1.02262,0.00391,0.00019,0
1190.758,0.08325,-0.99731,-0.24097,1.02938,0.00676,0.00023,0
1192.313,0.08374,-0.99438,-0.23804,1.02590,0.00348,0.00024,0
1193.858,0.08228,-0.99805,-0.23193,1.02794,0.00204,0.00020,0
1195.443,0.08203,-0.99390,-0.23560,1.02473,0.00321,0.00021,0
1197.135,0.08398,-0.99658,-0.24707,1.03018,0.00545,0.00022,0
1198.964,0.08228,-1.00024,-0.24438,1.03295,0.00277,0.00023,0
1200.655,0.07617,-0.99731,-0.24365,1.02947,0.00348,0.00022,0
1202.496,0.08130,-0.99707,-0.24170,1.02916,0.00030,0.00022,0
1204.167,0.08179,-0.99634,-0.23853,1.02775,0.00141,0.00021,0
1205.910,0.08130,-1.00146,-0.23975,1.03297,0.00522,0.00023,0
1207.582,0.07959,-0.99927,-0.23901,1.03053,0.00243,0.00024,0
1209.150,0.07690,-0.99268,-0.24048,1.02428,0.00625,0.00028,0
1210.678,0.07642,-0.99878,-0.23584,1.02909,0.00481,0.00030,0
1212.213,0.07788,-0.99829,-0.23560,1.02867,0.00042,0.00028,0
1213.749,0.08130,-1.00122,-0.24048,1.03290,0.00423,0.00029,0
1215.286,0.08032,-0.99585,-0.23853,1.02716,0.00574,0.00032,0
1216.856,0.07666,-0.99658,-0.23853,1.02759,0.00043,0.00031,0
1218.400,0.08228,-0.99658,-0.23511,1.02724,0.00035,0.00030,0
1219.963,0.07935,-0.99438,-0.23584,1.02505,0.00219,0.00031,0
1221.535,0.08032,-0.99731,-0.23633,1.02808,0.00303,0.00032,0
1223.098,0.07788,-0.99365,-0.24829,1.02716,0.00091,0.00031,0
1224.650,0.07910,-1.00391,-0.24292,1.03590,0.00874,0.00039,0
1226.207,0.08472,-1.00098,-0.24561,1.03414,0.00176,0.00039,0
1227.774,0.08179,-0.99609,-0.24243,1.02843,0.00572,0.00041,0
1229.415,0.07642,-0.99707,-0.24561,1.02971,0.00129,0.00040,0
1231.226,0.07861,-0.99561,-0.24561,1.02846,0.00125,0.00036,0
1232.973,0.08252,-0.99731,-0.23999,1.02910,0.00064,0.00034,0
1234.790,0.07544,-1.00024,-0.24683,1.03301,0.00391,0.00035,0
1236.495,0.07983,-0.99585,-0.24854,1.02949,0.00351,0.00036,0
1238.202,0.08081,-0.99536,-0.24463,1.02816,0.00133,0.00033,0
1239.909,0.08081,-0.99805,-0.23901,1.02944,0.00128,0.00032,0
1241.496,0.08228,-0.99780,-0.23779,1.02904,0.00040,0.00031,0
1243.021,0.08521,-0.99927,-0.23877,1.03093,0.00188,0.00031,0
1244.569,0.08496,-0.99243,-0.24609,1.02601,0.00491,0.00034,0
1246.088,0.07983,-0.99194,-0.24316,1.02443,0.00158,0.00031,0
1247.655,0.07788,-1.00098,-0.23853,1.03195,0.00752,0.00036,0
1249.246,0.07935,-0.99902,-0.24634,1.03200,0.00005,0.00032,0
1250.819,0.07837,-0.99316,-0.24243,1.02532,0.00668,0.00034,0
1252.419,0.07642,-0.99219,-0.24097,1.02389,0.00144,0.00035,0
1253.962,0.07568,-0.99878,-0.24512,1.03120,0.00731,0.00038,0
1255.552,0.07739,-0.99756,-0.24536,1.03020,0.00100,0.00035,0
1257.209,0.07690,-0.99414,-0.24023,1.02564,0.00456,0.00037,0
1258.775,0.07910,-0.99902,-0.24536,1.03175,0.00611,0.00041,0
1260.322,0.08081,-0.99707,-0.24146,1.02907,0.00268,0.00041,0
1261.889,0.07422,-0.99731,-0.24170,1.02886,0.00020,0.00040,0
1263.413,0.07788,-0.99585,-0.24268,1.02795,0.00092,0.00040,0
1264.974,0.08203,-0.99512,-0.24268,1.02756,0.00039,0.00032,0
1266.842,0.08130,-0.99512,-0.23413,1.02552,0.00204,0.00033,0
1268.531,0.08521,-0.99536,-0.23804,1.02697,0.00145,0.00030,0
1270.289,0.08374,-1.00171,-0.24829,1.03541,0.00844,0.00036,0
1271.978,0.08252,-0.99292,-0.24634,1.02634,0.00907,0.00045,0
1273.732,0.07446,-0.99463,-0.23901,1.02565,0.00069,0.00045,0
1275.246,0.07837,-0.99634,-0.23999,1.02783,0.00218,0.00044,0
1276.758,0.08130,-0.99561,-0.23584,1.02638,0.00144,0.00042,0
1278.285,0.07983,-0.99756,-0.23438,1.02783,0.00144,0.00043,0
1279.794,0.07935,-0.99756,-0.24487,1.03023,0.00241,0.00043,0
1281.301,0.08008,-1.00049,-0.23828,1.03158,0.00135,0.00043,0
1282.809,0.07812,-0.99512,-0.23926,1.02645,0.00513,0.00045,0
1284.331,0.08350,-0.99365,-0.23853,1.02529,0.00117,0.00043,0
1285.838,0.08374,-0.99194,-0.23853,1.02365,0.00164,0.00043,0
1287.396,0.07788,-1.00049,-0.24707,1.03348,0.00983,0.00047,0
1288.913,0.07886,-1.00146,-0.24365,1.03369,0.00021,0.00047,0
1290.508,0.08203,-0.99292,-0.23730,1.02417,0.00952,0.00052,0
1292.030,0.07690,-0.99438,-0.23877,1.02554,0.00136,0.00052,0
1293.534,0.07666,-0.99658,-0.23926,1.02776,0.00223,0.00047,0
1295.057,0.08008,-0.99365,-0.23730,1.02473,0.00303,0.00048,0
1296.636,0.08496,-0.99585,-0.24316,1.02862,0.00389,0.00047,0
1298.484,0.08472,-0.99585,-0.24316,1.02860,0.00002,0.00043,0
1300.268,0.07886,-0.99951,-0.24658,1.03249,0.00389,0.00044,0
1302.051,0.08423,-0.99780,-0.24512,1.03092,0.00158,0.00044,0
1303.749,0.08032,-0.99658,-0.23901,1.02799,0.00293,0.00045,0
1305.525,0.07446,-0.99829,-0.24268,1.03006,0.00207,0.00046,0
1307.065,0.07690,-0.99854,-0.23975,1.02979,0.00027,0.00045,0
1308.595,0.08032,-0.99683,-0.23730,1.02783,0.00196,0.00045,0
1310.128,0.08350,-1.00391,-0.24243,1.03613,0.00831,0.00045,0
1311.668,0.08252,-0.99976,-0.24316,1.03221,0.00393,0.00038,0
1313.917,0.08228,-0.99390,-0.24463,1.02686,0.00535,0.00041,0
1315.483,0.07886,-1.00220,-0.24609,1.03498,0.00812,0.00047,0
1317.623,0.08447,-0.99829,-0.24438,1.03123,0.00374,0.00049,0
1319.217,0.08008,-0.99609,-0.23584,1.02676,0.00447,0.00050,0
1320.856,0.08032,-0.99463,-0.23975,1.02626,0.00050,0.00050,0
1322.545,0.07837,-0.99707,-0.23999,1.02854,0.00227,0.00050,0
1324.300,0.07935,-0.99585,-0.23804,1.02697,0.00156,0.00048,0
1325.952,0.08203,-0.99658,-0.23877,1.02806,0.00109,0.00048,0
1327.594,0.07837,-0.99731,-0.23608,1.02787,0.00020,0.00047,0
1329.214,0.07568,-1.00049,-0.23926,1.03148,0.00361,0.00039,0
1330.904,0.07764,-1.00000,-0.24146,1.03166,0.00018,0.00039,0
1332.592,0.08447,-1.00024,-0.24243,1.03267,0.00100,0.00030,0
1334.384,0.07886,-1.00000,-0.24146,1.03176,0.00091,0.00030,0
1336.112,0.08154,-0.99707,-0.23779,1.02827,0.00348,0.00031,0
1337.864,0.07861,-0.99438,-0.24292,1.02664,0.00163,0.00030,0
1339.524,0.07959,-0.98999,-0.23193,1.01991,0.00673,0.00033,0
1341.216,0.08276,-1.00171,-0.24731,1.03510,0.01520,0.00056,0
1342.860,0.08008,-0.99731,-0.24805,1.03081,0.00429,0.00057,0
1344.398,0.08350,-1.00171,-0.24731,1.03516,0.00435,0.00058,0
1345.904,0.07544,-0.99609,-0.24902,1.02952,0.00564,0.00061,0
1347.435,0.08008,-0.99756,-0.24048,1.02925,0.00026,0.00060,0
1348.953,0.08154,-0.99951,-0.24048,1.03126,0.00201,0.00061,0
1350.470,0.07593,-0.99609,-0.24609,1.02885,0.00241,0.00061,0
1351.993,0.07690,-0.99878,-0.24023,1.03014,0.00129,0.00054,0
1353.521,0.08008,-0.99878,-0.23999,1.03032,0.00018,0.00052,0
1355.051,0.07837,-1.00024,-0.24536,1.03288,0.00255,0.00050,0
1356.590,0.08276,-0.99683,-0.24023,1.02870,0.00418,0.00045,0
1358.119,0.08521,-0.99854,-0.24268,1.03113,0.00243,0.00045,0
1359.626,0.08105,-0.99243,-0.23657,1.02345,0.00767,0.00048,0
1361.154,0.07886,-0.99927,-0.24414,1.03168,0.00822,0.00055,0
1362.713,0.07617,-0.99609,-0.24121,1.02771,0.00397,0.00056,0
1364.234,0.08057,-1.00049,-0.24487,1.03317,0.00546,0.00059,0
1365.950,0.07642,-0.99634,-0.24170,1.02808,0.00509,0.00061,0
1367.644,0.07520,-1.00269,-0.24438,1.03477,0.00669,0.00066,0
